Date,Transaction_ID,Number,Description,Notes,Memo,Full_Account_Name,Account_Name,Amount_Num
2014-11-26,1fccb1323def7a822ebca9cc1755fe60,,Employee17,Cheque,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-6.51
2014-12-26,37f6792e0dcd5139e6c8e0c17317e5cc,,Employee17,Cheque,,Expenses:Salaries,iField,833.33
2014-12-26,37f6792e0dcd5139e6c8e0c17317e5cc,,Employee17,Cheque,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),17.83
2014-12-26,37f6792e0dcd5139e6c8e0c17317e5cc,,Employee17,Cheque,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),28.01
2014-12-26,37f6792e0dcd5139e6c8e0c17317e5cc,,Employee17,Cheque,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),6.51
2014-12-26,37f6792e0dcd5139e6c8e0c17317e5cc,,Employee17,Cheque,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),22.49
2014-12-26,37f6792e0dcd5139e6c8e0c17317e5cc,,Employee17,Cheque,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,0
2014-12-26,37f6792e0dcd5139e6c8e0c17317e5cc,,Employee17,Cheque,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2014-12-26,37f6792e0dcd5139e6c8e0c17317e5cc,,Employee17,Cheque,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-22.49
2014-12-26,37f6792e0dcd5139e6c8e0c17317e5cc,,Employee17,Cheque,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-28.01
2014-12-26,37f6792e0dcd5139e6c8e0c17317e5cc,,Employee17,Cheque,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-4.66
2014-12-26,37f6792e0dcd5139e6c8e0c17317e5cc,,Employee17,Cheque,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-12.74
2014-12-26,37f6792e0dcd5139e6c8e0c17317e5cc,,Employee17,Cheque,Paie Nette/Net Pay (Cheque),Liabilities:Accounts Payable,Accounts Payable,-787.92
2014-12-26,37f6792e0dcd5139e6c8e0c17317e5cc,,Employee17,Cheque,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-17.83
2014-12-26,37f6792e0dcd5139e6c8e0c17317e5cc,,Employee17,Cheque,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-28.01
2014-12-26,37f6792e0dcd5139e6c8e0c17317e5cc,,Employee17,Cheque,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-6.51
2015-01-26,c1b1d8f0c26ea1ab6c36de34291d5f62,,Employee17,Cheque,,Expenses:Salaries,iField,833.33
2015-01-26,c1b1d8f0c26ea1ab6c36de34291d5f62,,Employee17,Cheque,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),17.83
2015-01-26,c1b1d8f0c26ea1ab6c36de34291d5f62,,Employee17,Cheque,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),28.01
2015-01-26,c1b1d8f0c26ea1ab6c36de34291d5f62,,Employee17,Cheque,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),6.51
2015-01-26,c1b1d8f0c26ea1ab6c36de34291d5f62,,Employee17,Cheque,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),22.49
2015-01-26,c1b1d8f0c26ea1ab6c36de34291d5f62,,Employee17,Cheque,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,0
2015-01-26,c1b1d8f0c26ea1ab6c36de34291d5f62,,Employee17,Cheque,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2015-01-26,c1b1d8f0c26ea1ab6c36de34291d5f62,,Employee17,Cheque,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-22.49
2015-01-26,c1b1d8f0c26ea1ab6c36de34291d5f62,,Employee17,Cheque,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-28.01
2015-01-26,c1b1d8f0c26ea1ab6c36de34291d5f62,,Employee17,Cheque,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-4.66
2015-01-26,c1b1d8f0c26ea1ab6c36de34291d5f62,,Employee17,Cheque,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-12.74
2015-01-26,c1b1d8f0c26ea1ab6c36de34291d5f62,,Employee17,Cheque,Paie Nette/Net Pay (Cheque),Liabilities:Accounts Payable,Accounts Payable,-787.92
2015-01-26,c1b1d8f0c26ea1ab6c36de34291d5f62,,Employee17,Cheque,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-17.83
2015-01-26,c1b1d8f0c26ea1ab6c36de34291d5f62,,Employee17,Cheque,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-28.01
2015-01-26,c1b1d8f0c26ea1ab6c36de34291d5f62,,Employee17,Cheque,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-6.51
2015-02-26,197ed00b204f77bc5c69f6362579d4e3,,Employee17,Cheque,,Expenses:Salaries,iField,833.33
2015-02-26,197ed00b204f77bc5c69f6362579d4e3,,Employee17,Cheque,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),17.83
2015-02-26,197ed00b204f77bc5c69f6362579d4e3,,Employee17,Cheque,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),28.01
2015-02-26,197ed00b204f77bc5c69f6362579d4e3,,Employee17,Cheque,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),6.51
2015-02-26,197ed00b204f77bc5c69f6362579d4e3,,Employee17,Cheque,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),22.49
2015-02-26,197ed00b204f77bc5c69f6362579d4e3,,Employee17,Cheque,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,0
2015-02-26,197ed00b204f77bc5c69f6362579d4e3,,Employee17,Cheque,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2015-02-26,197ed00b204f77bc5c69f6362579d4e3,,Employee17,Cheque,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-22.49
2015-02-26,197ed00b204f77bc5c69f6362579d4e3,,Employee17,Cheque,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-28.01
2015-02-26,197ed00b204f77bc5c69f6362579d4e3,,Employee17,Cheque,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-4.66
2015-02-26,197ed00b204f77bc5c69f6362579d4e3,,Employee17,Cheque,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-12.74
2015-02-26,197ed00b204f77bc5c69f6362579d4e3,,Employee17,Cheque,Paie Nette/Net Pay (Cheque),Liabilities:Accounts Payable,Accounts Payable,-787.92
2015-02-26,197ed00b204f77bc5c69f6362579d4e3,,Employee17,Cheque,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-17.83
2015-02-26,197ed00b204f77bc5c69f6362579d4e3,,Employee17,Cheque,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-28.01
2015-02-26,197ed00b204f77bc5c69f6362579d4e3,,Employee17,Cheque,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-6.51
2015-03-26,83308552eaf7d4a75a035a8782c5de6b,,Employee17,Cheque,,Expenses:Salaries,iField,833.33
2015-03-26,83308552eaf7d4a75a035a8782c5de6b,,Employee17,Cheque,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),17.83
2015-03-26,83308552eaf7d4a75a035a8782c5de6b,,Employee17,Cheque,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),28.01
2015-03-26,83308552eaf7d4a75a035a8782c5de6b,,Employee17,Cheque,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),6.51
2015-03-26,83308552eaf7d4a75a035a8782c5de6b,,Employee17,Cheque,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),22.49
2015-03-26,83308552eaf7d4a75a035a8782c5de6b,,Employee17,Cheque,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,0
2015-03-26,83308552eaf7d4a75a035a8782c5de6b,,Employee17,Cheque,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2015-03-26,83308552eaf7d4a75a035a8782c5de6b,,Employee17,Cheque,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-22.49
2015-03-26,83308552eaf7d4a75a035a8782c5de6b,,Employee17,Cheque,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-28.01
2015-03-26,83308552eaf7d4a75a035a8782c5de6b,,Employee17,Cheque,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-4.66
2015-03-26,83308552eaf7d4a75a035a8782c5de6b,,Employee17,Cheque,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-12.74
2015-03-26,83308552eaf7d4a75a035a8782c5de6b,,Employee17,Cheque,Paie Nette/Net Pay (Cheque),Liabilities:Accounts Payable,Accounts Payable,-787.92
2015-03-26,83308552eaf7d4a75a035a8782c5de6b,,Employee17,Cheque,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-17.83
2015-03-26,83308552eaf7d4a75a035a8782c5de6b,,Employee17,Cheque,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-28.01
2015-03-26,83308552eaf7d4a75a035a8782c5de6b,,Employee17,Cheque,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-6.51
2015-04-26,874c796403beacee6b79cc2bcd6b9259,,Employee17,Cheque,,Expenses:Salaries,iField,833.33
2015-04-26,874c796403beacee6b79cc2bcd6b9259,,Employee17,Cheque,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),17.83
2015-04-26,874c796403beacee6b79cc2bcd6b9259,,Employee17,Cheque,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),28.01
2015-04-26,874c796403beacee6b79cc2bcd6b9259,,Employee17,Cheque,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),6.51
2015-04-26,874c796403beacee6b79cc2bcd6b9259,,Employee17,Cheque,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),22.49
2015-04-26,874c796403beacee6b79cc2bcd6b9259,,Employee17,Cheque,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,0
2015-04-26,874c796403beacee6b79cc2bcd6b9259,,Employee17,Cheque,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2015-04-26,874c796403beacee6b79cc2bcd6b9259,,Employee17,Cheque,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-22.49
2015-04-26,874c796403beacee6b79cc2bcd6b9259,,Employee17,Cheque,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-28.01
2015-04-26,874c796403beacee6b79cc2bcd6b9259,,Employee17,Cheque,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-4.66
2015-04-26,874c796403beacee6b79cc2bcd6b9259,,Employee17,Cheque,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-12.74
2015-04-26,874c796403beacee6b79cc2bcd6b9259,,Employee17,Cheque,Paie Nette/Net Pay (Cheque),Liabilities:Accounts Payable,Accounts Payable,-787.92
2015-04-26,874c796403beacee6b79cc2bcd6b9259,,Employee17,Cheque,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-17.83
2015-04-26,874c796403beacee6b79cc2bcd6b9259,,Employee17,Cheque,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-28.01
2015-04-26,874c796403beacee6b79cc2bcd6b9259,,Employee17,Cheque,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-6.51
2015-05-26,b74fba82649e450a846decafc13d5c9c,,Employee17,Cheque,,Expenses:Salaries,iField,833.33
2015-05-26,b74fba82649e450a846decafc13d5c9c,,Employee17,Cheque,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),17.83
2015-05-26,b74fba82649e450a846decafc13d5c9c,,Employee17,Cheque,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),28.01
2015-05-26,b74fba82649e450a846decafc13d5c9c,,Employee17,Cheque,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),6.51
2015-05-26,b74fba82649e450a846decafc13d5c9c,,Employee17,Cheque,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),22.49
2015-05-26,b74fba82649e450a846decafc13d5c9c,,Employee17,Cheque,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,0
2015-05-26,b74fba82649e450a846decafc13d5c9c,,Employee17,Cheque,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2015-05-26,b74fba82649e450a846decafc13d5c9c,,Employee17,Cheque,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-22.49
2015-05-26,b74fba82649e450a846decafc13d5c9c,,Employee17,Cheque,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-28.01
2015-05-26,b74fba82649e450a846decafc13d5c9c,,Employee17,Cheque,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-4.66
2015-05-26,b74fba82649e450a846decafc13d5c9c,,Employee17,Cheque,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-12.74
2015-05-26,b74fba82649e450a846decafc13d5c9c,,Employee17,Cheque,Paie Nette/Net Pay (Cheque),Liabilities:Accounts Payable,Accounts Payable,-787.92
2015-05-26,b74fba82649e450a846decafc13d5c9c,,Employee17,Cheque,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-17.83
2015-05-26,b74fba82649e450a846decafc13d5c9c,,Employee17,Cheque,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-28.01
2015-05-26,b74fba82649e450a846decafc13d5c9c,,Employee17,Cheque,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-6.51
2015-06-26,3d76d3757339e2213e9aa52d97550e0e,,Employee17,Cheque,,Expenses:Salaries,iField,833.33
2015-06-26,3d76d3757339e2213e9aa52d97550e0e,,Employee17,Cheque,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),17.83
2015-06-26,3d76d3757339e2213e9aa52d97550e0e,,Employee17,Cheque,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),28.01
2015-06-26,3d76d3757339e2213e9aa52d97550e0e,,Employee17,Cheque,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),6.51
2015-06-26,3d76d3757339e2213e9aa52d97550e0e,,Employee17,Cheque,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),22.49
2015-06-26,3d76d3757339e2213e9aa52d97550e0e,,Employee17,Cheque,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,0
2015-06-26,3d76d3757339e2213e9aa52d97550e0e,,Employee17,Cheque,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2015-06-26,3d76d3757339e2213e9aa52d97550e0e,,Employee17,Cheque,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-22.49
2015-06-26,3d76d3757339e2213e9aa52d97550e0e,,Employee17,Cheque,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-28.01
2015-06-26,3d76d3757339e2213e9aa52d97550e0e,,Employee17,Cheque,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-4.66
2015-06-26,3d76d3757339e2213e9aa52d97550e0e,,Employee17,Cheque,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-12.74
2015-06-26,3d76d3757339e2213e9aa52d97550e0e,,Employee17,Cheque,Paie Nette/Net Pay (Cheque),Liabilities:Accounts Payable,Accounts Payable,-787.92
2015-06-26,3d76d3757339e2213e9aa52d97550e0e,,Employee17,Cheque,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-17.83
2015-06-26,3d76d3757339e2213e9aa52d97550e0e,,Employee17,Cheque,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-28.01
2015-06-26,3d76d3757339e2213e9aa52d97550e0e,,Employee17,Cheque,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-6.51
2015-07-08,fc83166738069f19d31d968d50f4e2a5,5,Employee14,,,Expenses:Salaries,iField,435
2015-07-08,fc83166738069f19d31d968d50f4e2a5,5,Employee14,,,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-7.53
2015-07-08,fc83166738069f19d31d968d50f4e2a5,5,Employee14,,,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-6.7
2015-07-08,fc83166738069f19d31d968d50f4e2a5,5,Employee14,,,Liabilities:Accounts Payable,Accounts Payable,-420.77
2015-07-26,31de8a7d3453fc161ed4beebf1e50939,,Employee17,Cheque,,Expenses:Salaries,iField,833.33
2015-07-26,31de8a7d3453fc161ed4beebf1e50939,,Employee17,Cheque,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),17.83
2015-07-26,31de8a7d3453fc161ed4beebf1e50939,,Employee17,Cheque,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),28.01
2015-07-26,31de8a7d3453fc161ed4beebf1e50939,,Employee17,Cheque,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),6.51
2015-07-26,31de8a7d3453fc161ed4beebf1e50939,,Employee17,Cheque,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Expenses:Salaries:Taxes and Benefits:Quebec:CC-FSS(Health Service Fund),CC-FSS(Health Service Fund),22.49
2015-07-26,31de8a7d3453fc161ed4beebf1e50939,,Employee17,Cheque,"Employee Impôt Federale sur le revenu retenu",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,0
2015-07-26,31de8a7d3453fc161ed4beebf1e50939,,Employee17,Cheque,"Employee Impôt du Québec retenu",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,0
2015-07-26,31de8a7d3453fc161ed4beebf1e50939,,Employee17,Cheque,"Employeur Cotisation au Fonds des services de santé/Quebec Health Services Fund",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-22.49
2015-07-26,31de8a7d3453fc161ed4beebf1e50939,,Employee17,Cheque,Employee Régie des rentes du Québec/Quebec Pension Plan QPP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-28.01
2015-07-26,31de8a7d3453fc161ed4beebf1e50939,,Employee17,Cheque,Employee Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP,Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-4.66
2015-07-26,31de8a7d3453fc161ed4beebf1e50939,,Employee17,Cheque,Employee Cotisation à l'assurance-emploi/Employment Insurance Premiums,Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-12.74
2015-07-26,31de8a7d3453fc161ed4beebf1e50939,,Employee17,Cheque,Paie Nette/Net Pay (Cheque),Liabilities:Accounts Payable,Accounts Payable,-787.92
2015-07-26,31de8a7d3453fc161ed4beebf1e50939,,Employee17,Cheque,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Liabilities:Taxes:Remises Federal RP0001,Remises Federal RP0001,-17.83
2015-07-26,31de8a7d3453fc161ed4beebf1e50939,,Employee17,Cheque,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-28.01
2015-07-26,31de8a7d3453fc161ed4beebf1e50939,,Employee17,Cheque,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Liabilities:Taxes:Remises Quebec RS0001,Remises Quebec RS0001,-6.51
2015-08-26,08869879b327cb96860cd24003c631e0,,Employee17,Cheque,,Expenses:Salaries,iField,833.33
2015-08-26,08869879b327cb96860cd24003c631e0,,Employee17,Cheque,"Employeur Cotisation à l'assurance-emploi/Employment Insurance Premiums",Expenses:Salaries:Taxes and Benefits:Canada:CC-AE(EI),CC-AE(EI),17.83
2015-08-26,08869879b327cb96860cd24003c631e0,,Employee17,Cheque,"Employeur Régie des rentes du Québec/Quebec Pension Plan QPP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RRQ(QPP),CC-RRQ(QPP),28.01
2015-08-26,08869879b327cb96860cd24003c631e0,,Employee17,Cheque,"Employeur Régime québécois d'assurance parentale/Quebec Parental Insurance Plan QPIP",Expenses:Salaries:Taxes and Benefits:Quebec:CC-RQAP(QPIP),CC-RQAP(QPIP),6.51
